fact_id,content_id,platform_id,viewer_id,watch_date,watch_time_minutes,user_rating,playback_audio_lang_id,subtitle_lang_setting
59432,CNT0456,4,VWR1177,2024-08-12,392,4.2,10,None
59433,CNT1333,5,VWR3204,2025-11-27,542,2.9,10,None
59434,CNT0763,5,VWR4681,2024-09-01,105,3.3,60,None
59435,CNT0598,5,VWR0800,2024-07-04,75,2.6,80,None
59436,CNT1180,3,VWR1622,2026-04-01,521,3.0,110,None
59437,CNT1444,3,VWR4039,2025-11-08,693,2.4,10,None
59438,CNT0146,1,VWR3399,2026-01-08,385,3.9,10,None
59439,CNT0288,3,VWR4948,2024-07-19,122,2.9,90,None
59440,CNT1262,3,VWR0031,2024-02-19,151,4.1,20,None
59441,CNT0489,2,VWR4882,2025-09-27,100,2.3,40,90
59442,CNT0514,1,VWR3572,2025-01-22,751,3.3,50,None
59443,CNT1091,1,VWR3229,2026-01-29,145,4.3,80,None
59444,CNT1453,1,VWR0799,2024-09-02,83,4.4,50,None
59445,CNT0043,3,VWR3028,2026-01-17,61,3.2,40,50
59446,CNT1343,3,VWR0583,2025-08-08,54,3.8,110,None
59447,CNT0795,3,VWR4061,2024-07-28,123,3.8,50,None
59448,CNT0067,3,VWR3514,2025-12-23,89,3.2,10,None
59449,CNT0670,4,VWR2137,2026-01-02,467,4.6,50,None
59450,CNT0151,3,VWR0873,2025-06-09,67,3.1,80,None
59451,CNT1423,2,VWR1317,2024-08-16,471,2.8,10,None
59452,CNT1194,5,VWR4113,2025-10-06,128,3.1,110,None
59453,CNT0920,2,VWR0076,2024-04-06,654,4.2,80,None
59454,CNT0227,3,VWR2931,2025-04-26,795,4.0,60,None
59455,CNT0304,5,VWR2245,2025-09-16,43,3.3,10,None
59456,CNT0175,4,VWR2647,2024-01-14,128,3.1,10,120
59457,CNT1047,1,VWR3546,2024-07-26,413,3.7,40,None
59458,CNT0824,1,VWR2172,2024-03-17,87,3.4,60,None
59459,CNT0211,3,VWR3647,2025-01-04,402,3.3,10,70
59460,CNT1316,5,VWR1442,2025-10-12,324,3.9,30,10
59461,CNT0008,1,VWR1972,2025-01-02,362,4.5,40,None
59462,CNT0351,3,VWR0541,2024-04-29,88,3.8,80,None
59463,CNT1197,1,VWR2584,2026-05-19,229,3.7,10,None
59464,CNT0258,3,VWR1409,2024-11-08,99,3.0,80,None
59465,CNT0046,3,VWR1238,2025-01-20,729,3.5,60,50
59466,CNT0360,5,VWR1677,2024-08-24,86,4.2,60,None
59467,CNT1258,3,VWR0819,2026-04-23,66,3.8,70,30
59468,CNT0307,1,VWR2438,2025-11-02,341,5.0,20,None
59469,CNT0190,4,VWR3986,2025-09-27,543,3.5,90,None
59470,CNT0627,5,VWR4606,2024-06-19,58,4.6,120,None
59471,CNT0615,4,VWR2492,2024-02-16,89,3.2,80,None
59472,CNT0672,3,VWR1749,2024-11-03,89,2.7,10,None
59473,CNT0816,3,VWR4379,2024-06-13,238,4.8,60,None
59474,CNT1157,2,VWR3754,2024-04-16,82,4.3,10,None
59475,CNT0364,4,VWR4606,2024-12-15,141,5.0,10,120
59476,CNT0239,4,VWR2449,2024-08-04,104,4.0,10,None
59477,CNT0207,4,VWR3515,2026-01-01,268,3.8,10,None
59478,CNT1395,3,VWR2493,2025-02-17,87,3.2,70,120
59479,CNT0589,5,VWR3408,2024-01-16,445,3.4,40,None
59480,CNT0671,5,VWR4746,2024-07-20,401,3.7,30,90
59481,CNT1398,2,VWR4335,2024-10-28,81,4.4,10,30
59482,CNT1191,2,VWR1191,2025-08-13,154,4.1,40,10
59483,CNT1217,5,VWR4051,2025-02-05,182,4.6,80,40
59484,CNT0953,1,VWR0129,2025-10-16,103,4.6,40,None
59485,CNT0163,2,VWR4045,2024-01-28,150,1.8,10,None
59486,CNT1047,4,VWR0350,2025-05-29,402,3.1,10,None
59487,CNT0595,3,VWR1158,2024-07-10,488,2.9,70,10
59488,CNT0476,5,VWR3472,2024-08-24,122,4.5,40,None
59489,CNT0877,2,VWR4103,2025-02-11,92,5.0,40,None
59490,CNT0461,2,VWR3645,2025-12-24,790,2.7,40,10
59491,CNT1458,3,VWR4746,2025-08-04,809,2.8,90,None
59492,CNT0645,2,VWR4028,2024-06-02,95,3.6,50,110
59493,CNT1122,3,VWR1759,2024-05-01,80,3.4,10,40
59494,CNT0926,3,VWR1711,2025-07-07,108,4.3,50,20
59495,CNT0201,1,VWR0829,2026-02-05,106,3.8,70,None
59496,CNT0230,2,VWR1531,2025-12-22,111,3.2,10,None
59497,CNT0719,3,VWR3962,2025-11-16,120,4.0,40,None
59498,CNT0451,5,VWR4853,2025-11-12,520,4.4,20,None
59499,CNT0649,5,VWR0557,2025-10-30,303,3.2,90,None
59500,CNT1339,5,VWR2649,2024-05-21,111,3.7,90,None
59501,CNT0403,2,VWR2063,2025-08-22,100,4.2,50,100
59502,CNT0510,4,VWR3221,2025-02-01,54,3.9,10,None
59503,CNT0082,2,VWR0861,2024-07-05,229,4.8,110,None
59504,CNT0830,1,VWR2150,2025-05-31,94,4.2,30,None
59505,CNT0975,3,VWR0237,2025-03-18,43,3.5,30,None
59506,CNT0556,3,VWR2708,2025-08-30,352,3.7,10,50
59507,CNT1347,1,VWR4355,2026-01-01,41,4.5,30,10
59508,CNT0392,4,VWR4933,2025-08-27,76,3.4,90,None
59509,CNT0099,4,VWR0719,2024-02-21,107,5.0,50,60
59510,CNT0826,5,VWR3410,2026-04-08,129,3.5,120,None
59511,CNT0118,3,VWR2608,2025-12-24,137,3.2,10,None
59512,CNT0605,5,VWR4630,2026-04-04,84,4.6,10,None
59513,CNT0734,2,VWR0710,2026-02-14,61,3.3,50,10
59514,CNT1163,1,VWR3216,2025-04-06,96,3.2,40,110
59515,CNT1207,1,VWR4341,2025-02-07,188,3.2,40,None
59516,CNT1427,1,VWR3135,2025-06-05,41,4.0,70,20
59517,CNT0006,1,VWR4243,2024-10-20,61,2.2,50,None
59518,CNT0104,3,VWR0086,2026-01-02,277,3.2,20,None
59519,CNT0935,3,VWR0910,2024-01-05,816,4.4,20,None
59520,CNT0515,5,VWR3798,2025-01-03,75,3.6,20,10
59521,CNT1352,1,VWR1628,2026-04-04,101,4.5,10,None
59522,CNT1315,4,VWR4761,2024-03-31,65,3.1,100,70
59523,CNT1157,4,VWR2369,2025-08-29,42,5.0,90,None
59524,CNT1039,4,VWR2601,2026-05-04,423,3.6,90,120
59525,CNT1490,3,VWR1864,2025-02-02,465,4.5,120,None
59526,CNT0673,5,VWR0119,2025-01-02,139,4.5,110,None
59527,CNT0515,5,VWR4593,2025-11-12,62,4.7,20,70
59528,CNT1015,4,VWR2417,2024-08-28,657,3.4,80,60
59529,CNT0204,4,VWR1623,2024-12-26,85,4.3,10,None
59530,CNT0443,1,VWR2015,2024-01-02,581,3.9,70,None
59531,CNT1442,2,VWR2911,2025-11-08,146,3.7,120,60
59532,CNT1040,1,VWR1852,2024-08-15,662,3.4,10,30
59533,CNT0370,3,VWR0714,2025-10-18,138,5.0,100,None
59534,CNT0538,4,VWR0620,2025-08-09,107,2.8,10,None
59535,CNT0302,5,VWR1738,2025-09-26,86,3.6,100,None
59536,CNT1332,3,VWR3490,2024-02-02,108,3.7,120,90
59537,CNT0119,3,VWR3344,2024-05-05,110,4.5,20,10
59538,CNT0719,1,VWR4236,2025-04-09,98,4.0,90,None
59539,CNT1053,5,VWR2523,2025-03-26,97,2.4,40,None
59540,CNT0790,2,VWR2980,2024-03-13,65,3.5,10,None
59541,CNT0945,1,VWR2594,2024-11-27,457,3.7,10,120
59542,CNT0764,1,VWR3818,2024-04-14,87,4.7,70,None
59543,CNT0325,1,VWR1009,2025-06-11,171,4.3,10,40
59544,CNT0383,5,VWR2023,2026-04-30,73,4.3,90,10
59545,CNT1342,3,VWR2685,2024-01-14,112,3.4,50,None
59546,CNT0540,1,VWR3506,2024-11-25,78,3.4,20,None
59547,CNT1194,3,VWR1549,2025-10-23,148,3.9,20,110
59548,CNT1253,1,VWR1195,2025-06-07,81,4.6,90,None
59549,CNT0105,3,VWR3387,2024-10-29,71,2.7,10,None
59550,CNT1263,3,VWR3730,2025-12-31,96,3.3,60,None
59551,CNT0033,3,VWR0125,2026-01-11,125,5.0,20,None
59552,CNT0462,2,VWR4219,2024-09-28,150,3.7,10,None
59553,CNT1357,5,VWR0293,2026-04-26,151,4.6,60,None
59554,CNT1433,2,VWR0281,2025-12-11,501,4.3,90,100
59555,CNT0960,2,VWR0813,2024-05-17,93,3.0,30,None
59556,CNT1252,2,VWR2299,2024-09-13,139,2.9,20,40
59557,CNT0690,4,VWR1370,2025-05-20,626,5.0,10,None
59558,CNT1436,2,VWR4989,2025-12-16,108,3.1,30,None
59559,CNT0533,5,VWR0635,2025-03-31,117,4.7,10,110
59560,CNT0011,5,VWR4055,2024-10-03,64,2.6,80,110
59561,CNT0596,3,VWR2000,2025-01-26,411,3.3,10,60
59562,CNT0004,1,VWR1775,2025-12-25,46,4.3,40,70
59563,CNT0455,3,VWR2666,2024-05-14,115,4.1,10,80
59564,CNT1438,5,VWR3641,2024-09-08,105,2.8,10,60
59565,CNT0935,4,VWR0530,2024-07-13,783,4.2,10,None
59566,CNT1438,4,VWR4094,2025-05-24,72,4.2,10,70
59567,CNT0790,1,VWR2717,2025-03-01,86,2.7,60,None
59568,CNT0883,4,VWR1258,2026-03-31,96,4.2,20,None
59569,CNT0602,2,VWR2953,2024-02-21,126,5.0,20,None
59570,CNT0974,1,VWR4840,2025-09-06,509,3.8,100,None
59571,CNT0232,3,VWR1097,2025-12-06,84,3.1,60,None
59572,CNT0249,5,VWR4955,2024-08-23,127,2.9,80,None
59573,CNT0921,3,VWR1884,2024-01-14,147,3.9,80,None
59574,CNT0400,2,VWR0272,2026-02-08,116,5.0,10,None
59575,CNT0411,2,VWR2567,2026-02-08,470,4.3,10,None
59576,CNT1477,4,VWR4679,2024-08-02,67,5.0,40,70
59577,CNT0100,2,VWR0340,2026-04-11,640,4.2,50,70
59578,CNT0398,3,VWR3896,2024-05-02,100,2.4,120,20
59579,CNT0858,5,VWR3500,2025-06-01,550,3.2,40,10
59580,CNT0793,2,VWR1166,2024-05-24,400,3.0,10,None
59581,CNT1001,5,VWR2827,2024-09-23,110,3.8,90,None
59582,CNT0968,3,VWR4253,2024-04-04,101,5.0,10,30
59583,CNT1395,4,VWR0563,2024-08-02,69,5.0,70,60
59584,CNT1131,5,VWR1766,2026-01-03,644,3.4,40,None
59585,CNT0545,3,VWR3181,2024-09-27,503,4.1,70,80
59586,CNT1370,4,VWR1208,2024-09-15,445,4.1,10,None
59587,CNT0278,3,VWR2395,2024-09-24,108,3.5,90,None
59588,CNT0859,3,VWR0477,2024-10-19,97,4.2,10,None
59589,CNT0358,2,VWR4305,2024-08-13,92,4.6,40,None
59590,CNT1234,5,VWR4050,2024-09-24,749,5.0,50,None
59591,CNT1102,2,VWR2777,2025-11-29,373,4.6,10,None
59592,CNT0696,2,VWR3543,2025-02-08,142,3.7,30,None
59593,CNT0800,2,VWR4149,2025-12-02,708,2.5,40,None
59594,CNT1037,1,VWR3085,2026-01-12,163,4.3,50,30
59595,CNT0775,4,VWR2230,2025-02-16,77,3.1,110,40
59596,CNT0950,1,VWR0832,2024-01-11,346,4.7,10,None
59597,CNT0205,5,VWR0746,2025-08-06,334,3.5,40,10
59598,CNT0115,1,VWR1846,2026-04-25,91,2.2,10,20
59599,CNT0486,1,VWR4004,2025-08-20,88,5.0,10,40
59600,CNT0898,1,VWR3594,2024-09-13,127,3.7,30,50
59601,CNT1415,2,VWR1477,2025-07-18,108,4.2,10,None
59602,CNT1493,4,VWR0638,2026-03-30,85,4.5,70,None
59603,CNT1323,4,VWR3557,2025-10-05,81,3.8,10,None
59604,CNT0947,1,VWR2877,2026-02-16,213,3.5,100,None
59605,CNT0425,5,VWR0421,2024-07-15,70,1.8,40,80
59606,CNT1475,2,VWR0436,2025-06-12,100,4.9,80,None
59607,CNT0431,3,VWR1130,2024-05-07,136,3.0,80,10
59608,CNT1439,4,VWR4345,2025-04-21,123,4.6,10,None
59609,CNT0841,3,VWR1347,2024-08-17,111,3.6,110,20
59610,CNT0964,4,VWR1163,2025-01-24,687,4.3,10,None
59611,CNT0641,1,VWR1814,2025-09-22,721,2.7,40,None
59612,CNT1222,5,VWR1278,2025-01-09,247,5.0,40,None
59613,CNT0939,2,VWR2842,2026-04-07,191,3.4,40,None
59614,CNT1038,1,VWR1707,2025-03-28,84,5.0,10,None
59615,CNT1286,2,VWR0794,2025-03-24,109,4.3,10,60
59616,CNT1443,4,VWR2264,2024-03-12,47,3.8,40,None
59617,CNT1193,4,VWR4590,2026-04-29,152,4.2,10,None
59618,CNT0596,5,VWR3311,2024-03-21,416,4.3,10,None
59619,CNT0623,2,VWR3382,2024-06-19,54,4.7,120,None
59620,CNT0039,5,VWR4572,2025-12-03,396,3.4,40,None
59621,CNT1105,2,VWR1432,2024-03-04,105,4.3,10,60
59622,CNT1440,5,VWR0495,2024-12-21,372,2.9,10,None
59623,CNT0468,2,VWR1833,2024-08-29,74,3.8,10,None
59624,CNT0264,3,VWR3215,2024-09-25,134,2.4,40,None
59625,CNT0400,1,VWR4664,2024-12-11,188,4.4,10,None
59626,CNT0433,4,VWR1012,2024-05-16,265,2.2,50,20
59627,CNT1330,4,VWR4533,2026-01-20,99,4.1,60,10
59628,CNT1375,1,VWR0720,2025-08-25,221,3.1,30,None
59629,CNT0627,4,VWR2978,2026-04-29,81,4.9,110,None
59630,CNT0762,5,VWR0526,2026-04-25,142,3.8,10,110
59631,CNT1167,2,VWR1485,2025-11-23,125,4.7,70,None
59632,CNT0325,2,VWR3026,2026-05-09,177,3.5,10,None
59633,CNT1187,5,VWR1818,2024-06-24,375,5.0,110,None
59634,CNT0931,1,VWR2908,2024-11-05,231,3.3,10,None
59635,CNT1432,1,VWR1050,2026-05-09,121,3.8,10,None
59636,CNT1412,3,VWR1666,2026-04-28,94,3.6,40,None
59637,CNT0013,4,VWR1222,2025-01-28,137,4.0,80,None
59638,CNT0370,5,VWR4651,2024-12-22,125,5.0,40,10
59639,CNT1375,4,VWR0531,2024-09-19,214,3.9,60,None
59640,CNT1100,4,VWR2412,2025-06-11,128,4.8,40,110
59641,CNT0573,1,VWR4477,2024-09-11,620,4.1,60,None
59642,CNT1133,1,VWR1607,2025-07-21,706,3.5,20,None
59643,CNT1387,1,VWR4163,2024-09-08,307,3.4,40,None
59644,CNT0087,3,VWR4051,2024-03-03,85,3.2,40,None
59645,CNT0563,4,VWR4742,2024-07-09,112,2.1,80,None
59646,CNT0964,5,VWR3836,2026-05-29,424,3.4,30,None
59647,CNT0740,3,VWR1192,2026-02-03,105,5.0,30,None
59648,CNT1269,3,VWR0776,2024-07-22,123,4.5,10,None
59649,CNT0542,2,VWR1586,2025-02-20,60,3.6,110,None
59650,CNT0669,3,VWR3041,2026-02-27,50,3.3,10,None
59651,CNT0579,1,VWR4929,2024-02-01,88,3.6,50,None
59652,CNT1034,2,VWR0817,2024-11-04,250,4.7,50,None
59653,CNT0693,1,VWR2208,2026-05-01,420,4.2,10,80
59654,CNT0910,5,VWR2451,2024-11-29,673,1.9,40,None
59655,CNT0681,3,VWR0517,2025-07-21,72,4.6,10,None
59656,CNT0968,3,VWR2229,2024-02-18,109,4.0,10,110
59657,CNT0425,5,VWR3580,2025-09-06,59,5.0,40,80
59658,CNT0258,4,VWR2690,2024-04-24,114,4.7,70,None
59659,CNT0232,5,VWR4145,2024-10-04,93,2.7,10,None
59660,CNT0527,4,VWR0898,2025-04-25,74,3.7,70,None
59661,CNT1135,4,VWR0218,2025-08-21,111,3.9,20,None
59662,CNT1394,1,VWR0025,2026-04-28,145,4.8,10,50
59663,CNT0500,2,VWR3037,2025-02-10,170,3.5,50,30
59664,CNT1062,2,VWR0198,2025-03-21,406,3.9,80,100
59665,CNT1451,1,VWR3790,2024-06-06,715,3.9,90,None
59666,CNT0240,3,VWR2541,2024-08-10,625,4.1,50,None
59667,CNT1249,5,VWR2595,2025-05-02,127,1.6,20,None
59668,CNT1360,1,VWR0094,2026-04-13,140,3.0,10,None
59669,CNT0667,4,VWR0671,2024-07-24,129,3.9,70,None
59670,CNT0512,4,VWR4937,2025-07-16,95,3.6,10,None
59671,CNT0947,5,VWR1166,2024-12-15,262,2.8,10,None
59672,CNT1274,2,VWR2549,2025-09-23,71,2.2,30,None
59673,CNT0220,2,VWR3145,2025-05-06,466,3.6,40,None
59674,CNT1033,3,VWR1458,2024-02-03,65,4.2,110,None
59675,CNT0859,2,VWR4674,2025-10-17,115,3.9,40,None
59676,CNT1361,5,VWR1867,2026-01-05,100,3.6,10,None
59677,CNT0616,5,VWR3674,2025-03-19,508,2.9,40,70
59678,CNT1461,5,VWR3042,2024-10-23,56,3.2,80,60
59679,CNT1098,5,VWR2901,2024-12-04,93,2.9,70,None
59680,CNT1139,3,VWR3566,2025-05-11,614,4.4,60,110
59681,CNT0849,2,VWR1160,2025-02-18,343,2.8,60,None
59682,CNT1493,1,VWR3342,2026-05-28,64,4.2,100,None
59683,CNT0103,1,VWR1594,2024-11-27,84,3.3,60,50
59684,CNT1468,4,VWR0380,2025-07-19,338,4.7,40,None
59685,CNT1009,1,VWR1570,2026-02-15,97,4.8,80,50
59686,CNT1185,1,VWR0281,2025-07-17,101,2.1,10,100
59687,CNT0828,4,VWR1920,2025-12-07,614,3.0,80,None
59688,CNT1170,5,VWR4991,2026-04-10,83,2.7,70,None
59689,CNT0261,4,VWR0699,2024-05-17,248,4.6,90,None
59690,CNT0568,4,VWR1427,2025-09-04,374,3.8,10,40
59691,CNT0800,3,VWR0891,2024-09-21,705,3.2,90,None
59692,CNT0950,5,VWR0124,2024-04-01,225,3.4,40,10
59693,CNT0528,1,VWR2984,2026-05-06,234,3.4,10,None
59694,CNT0983,1,VWR1516,2025-09-08,132,3.8,30,None
59695,CNT0331,2,VWR1468,2025-07-25,136,3.8,10,None
59696,CNT0808,3,VWR2080,2024-07-18,97,3.3,10,80
59697,CNT1373,3,VWR4044,2024-06-22,242,4.0,10,40
59698,CNT1147,5,VWR4673,2024-09-14,217,3.4,120,10
59699,CNT0186,4,VWR3465,2024-06-29,124,4.7,40,None
59700,CNT1312,5,VWR0381,2025-12-10,316,3.5,10,None
59701,CNT0440,1,VWR0281,2026-02-05,451,2.7,110,100
59702,CNT1020,3,VWR4834,2025-12-21,467,4.1,10,None
59703,CNT1192,4,VWR2982,2024-08-06,85,4.5,10,None
59704,CNT0056,3,VWR3422,2024-09-12,327,3.7,10,None
59705,CNT1304,2,VWR3105,2025-01-24,125,4.4,10,None
59706,CNT1142,3,VWR3974,2025-12-16,419,4.1,80,None
59707,CNT1396,1,VWR3665,2025-08-26,103,4.4,40,80
59708,CNT0817,3,VWR3342,2026-02-07,51,3.7,100,None
59709,CNT0442,1,VWR0844,2025-10-02,95,2.9,40,None
59710,CNT0013,1,VWR3426,2025-10-05,165,2.2,90,None
59711,CNT1460,4,VWR4010,2025-07-10,96,3.2,80,None
59712,CNT0833,4,VWR0773,2026-01-26,681,3.7,10,None
59713,CNT0467,5,VWR4338,2025-11-16,153,3.7,30,None
59714,CNT0759,3,VWR0162,2025-01-25,120,4.1,100,None
59715,CNT0029,3,VWR1695,2024-09-12,95,3.8,30,None
59716,CNT0071,5,VWR0756,2025-10-14,160,2.7,10,None
59717,CNT0991,4,VWR1100,2026-02-23,153,2.6,10,None
59718,CNT1414,2,VWR4286,2024-01-22,129,4.3,40,None
59719,CNT0437,1,VWR2407,2024-05-14,92,4.2,50,40
59720,CNT0356,3,VWR3191,2025-04-22,74,3.3,100,None
59721,CNT0534,3,VWR0115,2026-01-20,711,4.1,30,10
59722,CNT0418,4,VWR2854,2024-08-05,136,4.3,60,30
59723,CNT0749,2,VWR0619,2026-02-05,490,2.1,10,None
59724,CNT0406,2,VWR2721,2026-02-04,107,3.5,10,None
59725,CNT0272,3,VWR3446,2024-05-24,100,3.1,70,110
59726,CNT0561,4,VWR0624,2026-02-25,80,4.9,40,100
59727,CNT0797,1,VWR1979,2025-06-03,141,3.9,110,10
59728,CNT1313,4,VWR3550,2024-06-07,61,4.7,40,10
59729,CNT0266,3,VWR2582,2025-05-31,730,4.2,60,None
59730,CNT0458,5,VWR3970,2025-11-24,76,4.2,30,10
59731,CNT1500,3,VWR3506,2024-09-23,86,4.3,10,20
59732,CNT0165,3,VWR2461,2024-11-22,90,3.6,10,40
59733,CNT0412,1,VWR2557,2024-12-04,147,4.2,30,None
59734,CNT0012,3,VWR1989,2024-12-21,119,3.3,40,None
59735,CNT0364,3,VWR4084,2024-07-23,96,3.5,10,40
59736,CNT1275,2,VWR2618,2024-10-09,89,3.1,60,None
59737,CNT0157,1,VWR2276,2024-04-05,152,3.6,80,None
59738,CNT0260,5,VWR4623,2026-04-23,64,3.6,10,110
59739,CNT0207,4,VWR4512,2025-01-21,283,3.0,120,10
59740,CNT0204,4,VWR1396,2024-10-19,77,2.9,120,None
59741,CNT1094,3,VWR3215,2024-06-15,156,5.0,40,None
59742,CNT0359,5,VWR3790,2024-02-23,466,4.5,50,90
59743,CNT0554,2,VWR3958,2024-01-25,108,2.4,50,10
59744,CNT1270,5,VWR2998,2024-09-10,59,2.7,10,None
59745,CNT1174,5,VWR2275,2026-01-03,518,2.5,40,None
59746,CNT1340,3,VWR1323,2026-05-11,45,3.8,60,None
59747,CNT0778,2,VWR1487,2025-05-09,57,3.6,40,None
59748,CNT0365,1,VWR4593,2024-11-24,148,3.3,70,None
59749,CNT1077,1,VWR4751,2025-06-01,95,5.0,80,100
59750,CNT1185,4,VWR1600,2024-09-19,132,3.6,50,None
59751,CNT1266,4,VWR2463,2024-04-21,105,4.9,80,10
59752,CNT1143,2,VWR0015,2025-06-12,52,3.3,30,120
59753,CNT0614,2,VWR2120,2024-03-22,88,3.5,30,None
59754,CNT0254,4,VWR1074,2024-01-06,130,4.3,10,70
59755,CNT0085,4,VWR0347,2024-05-30,125,3.5,120,None
59756,CNT0645,1,VWR3731,2026-01-27,137,3.0,50,70
59757,CNT0247,4,VWR1882,2024-09-07,639,2.9,110,None
59758,CNT0909,5,VWR2710,2024-07-20,113,4.3,40,20
59759,CNT0195,3,VWR0300,2024-03-01,68,3.4,20,None
59760,CNT0253,1,VWR0558,2025-04-16,90,5.0,10,None
59761,CNT0577,3,VWR2187,2025-04-11,132,3.8,10,None
59762,CNT1405,5,VWR0173,2024-04-30,71,2.7,100,None
59763,CNT0973,3,VWR2436,2024-05-16,623,4.9,40,None
59764,CNT0610,2,VWR2465,2024-05-31,83,3.7,30,None
59765,CNT1287,2,VWR2301,2025-12-07,153,3.7,110,None
59766,CNT1038,2,VWR1559,2026-02-20,83,4.1,10,80
59767,CNT0328,3,VWR1763,2025-11-09,89,3.9,70,90
59768,CNT0796,1,VWR0267,2025-07-08,209,3.6,10,None
59769,CNT0414,2,VWR4186,2025-07-17,84,3.3,30,None
59770,CNT0056,2,VWR3511,2025-01-31,302,4.9,20,None
59771,CNT0596,4,VWR0766,2025-12-31,454,3.2,10,60
59772,CNT0585,3,VWR0314,2025-09-20,96,2.7,100,None
59773,CNT1107,2,VWR3368,2024-10-03,554,2.7,70,None
59774,CNT1005,1,VWR0130,2025-12-11,112,3.2,40,120
59775,CNT0255,2,VWR3088,2024-04-22,180,4.3,10,40
59776,CNT0354,1,VWR2718,2024-03-27,644,3.4,70,100
59777,CNT0889,5,VWR3925,2024-06-07,267,3.1,10,None
59778,CNT0201,3,VWR0178,2024-02-13,129,3.7,30,None
59779,CNT1107,1,VWR1443,2025-09-24,522,3.8,10,None
59780,CNT0227,2,VWR1739,2024-03-25,400,3.9,60,None
59781,CNT0032,1,VWR1940,2024-12-11,97,3.6,30,40
59782,CNT0908,3,VWR4764,2024-05-27,104,4.0,30,None
59783,CNT1296,2,VWR3776,2026-01-13,110,5.0,10,None
59784,CNT1478,4,VWR3720,2025-04-28,59,3.9,10,110
59785,CNT0741,3,VWR1850,2024-05-26,76,3.9,40,None
59786,CNT0488,1,VWR2947,2024-11-27,689,4.2,40,None
59787,CNT1434,5,VWR1991,2026-05-10,85,5.0,90,None
59788,CNT0014,1,VWR1410,2024-09-15,105,4.0,40,None
59789,CNT1245,4,VWR3318,2024-09-28,78,1.8,30,None
59790,CNT0655,3,VWR0041,2025-12-31,101,4.9,10,110
59791,CNT1409,3,VWR0874,2025-09-02,245,3.4,40,10
59792,CNT1042,5,VWR2220,2025-06-12,646,2.5,10,None
59793,CNT0261,3,VWR4825,2024-12-06,317,4.3,80,None
59794,CNT0936,5,VWR0007,2025-11-10,156,4.1,40,30
59795,CNT0937,2,VWR2809,2025-06-28,271,3.9,60,None
59796,CNT1011,1,VWR1082,2025-11-30,74,4.1,10,None
59797,CNT0859,2,VWR0576,2025-08-16,127,3.3,30,None
59798,CNT0706,5,VWR1409,2026-04-01,91,4.1,80,None
59799,CNT0007,2,VWR4116,2024-01-29,144,4.8,40,None
59800,CNT0344,1,VWR2597,2025-12-14,125,3.3,10,None
59801,CNT1011,3,VWR4453,2024-06-12,92,4.0,80,10
59802,CNT0711,1,VWR3991,2026-02-12,96,5.0,90,None
59803,CNT1173,4,VWR4278,2025-03-18,140,1.8,40,None
59804,CNT1486,3,VWR3840,2025-09-01,118,3.8,120,None
59805,CNT1018,4,VWR2028,2025-02-22,201,3.2,30,None
59806,CNT0594,5,VWR4676,2026-02-17,117,4.0,90,None
59807,CNT1037,4,VWR0644,2025-11-29,146,3.1,50,60
59808,CNT1132,3,VWR2877,2025-07-22,581,2.5,100,None
59809,CNT0030,3,VWR3288,2025-06-02,94,3.9,10,40
59810,CNT0948,4,VWR3364,2024-04-21,87,4.4,30,10
59811,CNT1013,4,VWR2223,2026-05-10,65,3.8,10,None
59812,CNT0096,4,VWR4820,2025-08-03,221,3.5,30,None
59813,CNT0411,2,VWR0669,2024-12-28,535,3.5,10,None
59814,CNT0601,5,VWR2261,2025-01-16,145,3.1,30,10
59815,CNT0970,5,VWR3841,2024-12-11,107,4.5,10,None
59816,CNT0165,5,VWR4458,2026-01-23,97,4.7,10,None
59817,CNT0279,2,VWR1151,2025-07-31,152,4.8,10,None
59818,CNT0780,1,VWR4806,2025-02-05,342,4.2,40,60
59819,CNT0555,2,VWR1702,2025-10-31,79,4.9,10,None
59820,CNT1471,4,VWR0318,2026-04-13,91,4.5,20,None
59821,CNT0486,5,VWR0978,2026-02-19,71,2.9,10,None
59822,CNT1355,3,VWR1926,2025-07-26,108,3.9,40,30
59823,CNT0881,1,VWR4151,2025-08-18,295,3.6,10,None
59824,CNT1185,3,VWR4273,2025-09-25,146,3.5,10,40
59825,CNT0959,4,VWR0386,2024-02-01,126,3.3,60,None
59826,CNT1072,3,VWR1685,2025-10-17,592,3.6,60,None
59827,CNT0587,2,VWR2308,2026-05-19,131,4.0,40,None
59828,CNT1230,3,VWR4235,2024-07-25,146,3.7,110,30
59829,CNT1052,1,VWR4798,2026-05-27,226,3.5,90,30
59830,CNT0523,4,VWR2064,2026-03-01,73,5.0,20,None
59831,CNT0706,1,VWR0717,2025-09-30,132,3.9,30,110
59832,CNT0383,4,VWR1429,2026-04-19,64,2.8,20,None
59833,CNT1109,1,VWR1808,2024-10-03,92,4.1,110,None
59834,CNT0732,2,VWR1951,2026-04-13,616,5.0,10,None
59835,CNT1294,3,VWR4548,2024-12-10,74,3.8,40,100
59836,CNT0208,1,VWR4605,2026-03-26,748,3.6,10,None
59837,CNT1371,1,VWR2517,2024-03-09,76,4.4,20,None
59838,CNT1077,5,VWR0176,2024-03-29,102,3.6,70,None
59839,CNT0187,2,VWR1959,2025-09-01,252,3.5,10,None
59840,CNT0864,2,VWR2181,2025-12-26,105,3.2,10,None
